Coursename,CRN,Department,CourseID,Section,Level,Credits,Prerequisites,timeslot,Day,Location,Term,Roomtype,Instructor,Capacity
Screen Printing,10219,ART,326,3,Undergraduate ,3,,9:10 am - 12:25 pm,MW,Hewitt Union 1A,"Jan 23, 2017 - May 05, 2017",Studio,Justin Anty  Mastrangelo,30
Ceramics II,10189,ART,330,4,Undergraduate ,3,,9:10 am - 12:25 pm,MW,Hewitt Union 1B,"Jan 23, 2017 - May 05, 2017",Studio,Sara   Prigodich,30
Art Therapy,12902,ART,336,5,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Hewitt Union 7A,"Jan 23, 2017 - May 05, 2017",Studio,Melissa   Cardone,30
Experimental Photography,11566,ART,342,6,Undergraduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 219,"Jan 23, 2017 - May 05, 2017",Studio,Julieve   Jubin,30
Intermediate Digital Photo,10854,ART,343,7,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 219,"Jan 23, 2017 - May 05, 2017",Studio,Peter   Cardone,30
Sculpture,12884,ART,345,1,Undergraduate ,3,,2:20 pm - 5:15 pm,TR,Hewitt Union 7A,"Jan 23, 2017 - May 05, 2017",Studio,Benjamin R  Entner,30
Creative Code for Vis Artist I,11931,ART,348,2,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Lanigan Hall 36,"Jan 23, 2017 - May 05, 2017",Studio,Cara B  Thompson,30
20th Century Art,11940,ART,353,3,Undergraduate ,3,,9:35 am - 10:55 am,TR,Mahar Hall 214,"Jan 23, 2017 - May 05, 2017",Lecture,Lisa A  Seppi,30
Japanese Art,11574,ART,369,4,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Mahar Hall 214,"Jan 23, 2017 - May 05, 2017",Lecture,Lisa K  Langlois,30
Contemporary Museum Issues,11331,ART,381,5,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Mahar Hall 204,"Jan 23, 2017 - May 05, 2017",Lecture,Michael K.  Flanagan,30
Graphic Design Facility Manage,11160,ART,395,6,Undergraduate ,3,,2:00 pm - 5:00 pm,F,Lanigan Hall 33,"Jan 23, 2017 - May 05, 2017",Studio,Jenilee A.  Ward,30
"Two Dimensional,Experi.Studio",12514,ART,396,7,Undergraduate ,3,,TBA,TBA,TBA,"Jan 23, 2017 - May 05, 2017",Studio,Cynthia A  Clabough,30
"Two Dimensional,Experi.Studio",12792,ART,396,1,Undergraduate ,3,,TBA,TBA,TBA,"Jan 23, 2017 - May 05, 2017",Studio,Cynthia A  Clabough,30
"Two Dimensional,Experi.Studio",10220,ART,396,2,Undergraduate ,3,,TBA,TBA,TBA,"Jan 23, 2017 - May 05, 2017",Studio,Cynthia A  Clabough,30
"Two Dimensional,Experi.Studio",10655,ART,396,3,Undergraduate ,3,,TBA,TBA,TBA,"Jan 23, 2017 - May 05, 2017",Studio,Amy E.  Bartell,30
"Two Dimensional,Experi.Studio",10760,ART,396,4,Undergraduate ,3,,TBA,TBA,TBA,"Jan 23, 2017 - May 05, 2017",Studio,Carla A  Senecal,30
"Two Dimensional,Experi.Studio",11213,ART,396,5,Undergraduate ,3,,TBA,TBA,TBA,"Jan 23, 2017 - May 05, 2017",Studio,Cara B  Thompson,30
"Two Dimensional,Experi.Studio",10761,ART,396,6,Undergraduate ,3,,TBA,TBA,TBA,"Jan 23, 2017 - May 05, 2017",Studio,Kelly L  Roe,30
"Two Dimensional,Experi.Studio",11214,ART,396,7,Undergraduate ,3,,TBA,TBA,TBA,"Jan 23, 2017 - May 05, 2017",Studio,Rebecca Wendy  Mushtare,30
"Two Dimensional,Experi.Studio",10762,ART,396,1,Undergraduate ,3,,TBA,TBA,TBA,"Jan 23, 2017 - May 05, 2017",Studio,Rebecca Wendy  Mushtare,30
"Two Dimensional,Experi.Studio",11237,ART,396,2,Undergraduate ,3,,TBA,TBA,TBA,"Jan 23, 2017 - May 05, 2017",Studio,Rebecca Wendy  Mushtare,30
"Two Dimensional,Experi.Studio",10976,ART,396,3,Undergraduate ,3,,TBA,TBA,TBA,"Jan 23, 2017 - May 05, 2017",Studio,Justin Anty  Mastrangelo,30
"Two Dimensional,Experi.Studio",11400,ART,396,4,Undergraduate ,3,,TBA,TBA,TBA,"Jan 23, 2017 - May 05, 2017",Studio,Juan   Perdiguero,30
"Two Dimensional,Experi.Studio",11401,ART,396,5,Undergraduate ,3,,TBA,TBA,TBA,"Jan 23, 2017 - May 05, 2017",Studio,Julieve   Jubin,30
"Two Dimensional,Experi.Studio",11665,ART,396,6,Undergraduate ,3,,TBA,TBA,TBA,"Jan 23, 2017 - May 05, 2017",Studio,Peter   Cardone,30
"Two Dimensional,Experi.Studio",10977,ART,396,7,Undergraduate ,3,,TBA,TBA,TBA,"Jan 23, 2017 - May 05, 2017",Studio,Mary D.  Pierce,30
"Two Dimensional,Experi.Studio",11315,ART,396,1,Undergraduate ,3,,TBA,TBA,TBA,"Jan 23, 2017 - May 05, 2017",Studio,Kacie Marie  Haynes,30
"Two Dimensional,Experi.Studio",11321,ART,396,2,Undergraduate ,3,,TBA,TBA,TBA,"Jan 23, 2017 - May 05, 2017",Studio,Lisa K  Langlois,30
"Two Dimensional,Experi.Studio",11332,ART,396,3,Undergraduate ,3,,TBA,TBA,TBA,"Jan 23, 2017 - May 05, 2017",Studio,TBA,30
"Two Dimensional,Experi.Studio",11939,ART,396,4,Undergraduate ,3,,TBA,TBA,TBA,"Jan 23, 2017 - May 05, 2017",Studio,TBA,30
"3 Dimensional,Experi. Studio",12482,ART,397,5,Undergraduate ,3,,TBA,TBA,TBA,"Jan 23, 2017 - May 05, 2017",Studio,TBA,30
"3 Dimensional,Experi. Studio",10978,ART,397,6,Undergraduate ,3,,TBA,TBA,TBA,"Jan 23, 2017 - May 05, 2017",Studio,Benjamin R  Entner,30
"3 Dimensional,Experi. Studio",10763,ART,397,7,Undergraduate ,3,,TBA,TBA,TBA,"Jan 23, 2017 - May 05, 2017",Studio,Sara   Prigodich,30
"3 Dimensional,Experi. Studio",10979,ART,397,1,Undergraduate ,3,,TBA,TBA,TBA,"Jan 23, 2017 - May 05, 2017",Studio,TBA,30
"3 Dimensional,Experi. Studio",11886,ART,397,2,Undergraduate ,3,,TBA,TBA,TBA,"Jan 23, 2017 - May 05, 2017",Studio,TBA,30
Figure Drawing II,10964,ART,400,3,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 201,"Jan 23, 2017 - May 05, 2017",Studio,Juan   Perdiguero,30
Figure Drawing III,10965,ART,401,4,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 201,"Jan 23, 2017 - May 05, 2017",Studio,Juan   Perdiguero,30
Multimedia II,10970,ART,409,5,Undergraduate ,3,,11:30 am - 1:30 pm,MWF,Lanigan Hall 36,"Jan 23, 2017 - May 05, 2017",Studio,Cara B  Thompson,30
Drawing III,11576,ART,410,6,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Tyler Hall 201,"Jan 23, 2017 - May 05, 2017",Studio,Juan   Perdiguero,30
Traditional Illustration II,10175,ART,412,7,Undergraduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 217,"Jan 23, 2017 - May 05, 2017",Studio,Amy E.  Bartell,30
Digital Illustration II,10177,ART,413,1,Undergraduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 217,"Jan 23, 2017 - May 05, 2017",Studio,Amy E.  Bartell,30
GraphicDesignPracticum-BA only,10974,ART,414,2,Undergraduate ,3,,9:10 am - 12:25 pm,MW,Lanigan Hall 34,"Jan 23, 2017 - May 05, 2017",Practicum,Carla A  Senecal,30
Graphic Design Practicum-BFA,11319,ART,414,3,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Lanigan Hall 34,"Jan 23, 2017 - May 05, 2017",Practicum,Rebecca Wendy  Mushtare,30
Painting IV,11320,ART,415,4,Undergraduate ,3,,9:10 am - 12:25 pm,MW,Tyler Hall 205,"Jan 23, 2017 - May 05, 2017",Studio,Juan   Perdiguero,30
Web Media II,11155,ART,417,5,Undergraduate ,3,,9:10 am - 11:15 am,MWF,Lanigan Hall 36,"Jan 23, 2017 - May 05, 2017",Studio,Rebecca Wendy  Mushtare,30
Studio Management,10656,ART,419,6,Undergraduate ,3,,TBA,TBA,To Be Announced ,"Jan 23, 2017 - May 05, 2017",Activity,Juan   Perdiguero,30
Adv. Problems in Illustration,12021,ART,423,7,Undergraduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 217,"Jan 23, 2017 - May 05, 2017",Studio,Amy E.  Bartell,30
Adv Problems in Printmaking,11739,ART,425,1,Undergraduate ,3,,9:10 am - 12:25 pm,MW,Hewitt Union 1A,"Jan 23, 2017 - May 05, 2017",Studio,Justin Anty  Mastrangelo,30
Letterpress/PhotopolymerPrinti,12922,ART,426,2,Undergraduate ,3,,9:35 am - 12:30 pm,TR,Hewitt Union 1A,"Jan 23, 2017 - May 05, 2017",Studio,Kelly L  Roe,30
Ceramics III,10190,ART,430,3,Undergraduate ,3,,9:10 am - 12:25 pm,MW,Hewitt Union 1B,"Jan 23, 2017 - May 05, 2017",Studio,Sara   Prigodich,30
Ceramics IV,11703,ART,431,4,Undergraduate ,3,,9:10 am - 12:25 pm,MW,Hewitt Union 1B,"Jan 23, 2017 - May 05, 2017",Studio,Sara   Prigodich,30
Advanced Digital Photography,11208,ART,443,5,Undergraduate ,3,,9:35 am - 12:30 pm,TR,Tyler Hall 219,"Jan 23, 2017 - May 05, 2017",Studio,Julieve   Jubin,30
Project Studio 3D/4D Studies,12885,ART,445,6,Undergraduate ,3,,2:20 pm - 5:15 pm,TR,Hewitt Union 7A,"Jan 23, 2017 - May 05, 2017",Studio,Benjamin R  Entner,30
CreativeCode for Vis Artist II,11932,ART,448,7,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Lanigan Hall 36,"Jan 23, 2017 - May 05, 2017",Studio,Cara B  Thompson,30
Motion Graphics II,11403,ART,451,1,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Lanigan Hall 36,"Jan 23, 2017 - May 05, 2017",Studio,Carla A  Senecal,30
Seminar in Contemp Art Issues,11942,ART,471,2,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Mahar Hall 217,"Jan 23, 2017 - May 05, 2017",Seminar,Lisa A  Seppi,30
BFA Exhibition,10975,ART,492,3,Undergraduate ,3,,5:15 pm - 5:45 pm,MW,Lanigan Hall 34,"Jan 23, 2017 - May 05, 2017",Activity,Cynthia A  Clabough,30
Studio Practicum,10853,ART,496,4,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Tyler Hall 216,"Jan 23, 2017 - May 05, 2017",Practicum,Julieve   Jubin,30
Gr Graphic Design-Type&Image,11159,ART,508,6,Graduate ,3,,2:20 pm - 5:15 pm,TR,Lanigan Hall 34,"Jan 23, 2017 - May 05, 2017",Studio,Carla A  Senecal,30
Gr GD:Branding& Package Design,11150,ART,508,7,Graduate ,3,,6:00 pm - 9:00 pm,TR,Lanigan Hall 34,"Jan 23, 2017 - May 05, 2017",Lecture,Kacie Marie  Haynes,30
Gr Graphic Design-MAT,12795,ART,508,1,Graduate ,3,,11:30 am - 1:30 pm,MWF,Tyler Hall 217,"Jan 23, 2017 - May 05, 2017",Lecture,Elizabeth Nichole  Hunt,30
Grad Digital Multi-media:Intro,11149,ART,509,2,Graduate ,3,,11:30 am - 1:30 pm,MWF,Lanigan Hall 36,"Jan 23, 2017 - May 05, 2017",Lecture,Cara B  Thompson,30
Gr Multimedia-Motion Graphics,11404,ART,509,3,Graduate ,3,,2:00 pm - 5:00 pm,MW,Lanigan Hall 36,"Jan 23, 2017 - May 05, 2017",Lecture,Carla A  Senecal,30
Graduate Drawing-Figure,11157,ART,510,4,Graduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 201,"Jan 23, 2017 - May 05, 2017",Lecture,Juan   Perdiguero,30
Graduate Digital Illustration,11146,ART,513,6,Graduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 217,"Jan 23, 2017 - May 05, 2017",Lecture,Amy E.  Bartell,30
Grad Prob in Graphic Design,10178,ART,514,7,Graduate ,3,,2:00 pm - 5:00 pm,MW,Lanigan Hall 34,"Jan 23, 2017 - May 05, 2017",Activity,Rebecca Wendy  Mushtare,30
Grad Prob in Graphic Design,11667,ART,514,1,Graduate ,3,,2:00 pm - 5:00 pm,F,Lanigan Hall 36,"Jan 23, 2017 - May 05, 2017",Lecture,Rebecca Wendy  Mushtare,30
Graduate Painting,11154,ART,515,2,Graduate ,3,,9:10 am - 12:25 pm,MW,Tyler Hall 205,"Jan 23, 2017 - May 05, 2017",Lecture,Juan   Perdiguero,30
Graduate Web Design,11156,ART,517,3,Graduate ,3,,9:10 am - 11:15 am,MWF,Lanigan Hall 36,"Jan 23, 2017 - May 05, 2017",Lecture,Rebecca Wendy  Mushtare,30
Graduate Critique-MAT,11922,ART,519,5,Graduate ,3,,TBA,TBA,TBA,"Jan 23, 2017 - May 05, 2017",Recitation or Discussion,Cynthia A  Clabough,30
Graduate Digital Media,11561,ART,523,6,Graduate ,3,,11:30 am - 1:30 pm,MWF,Tyler Hall 217,"Jan 23, 2017 - May 05, 2017",Studio,Elizabeth Nichole  Hunt,30
Grad Printmaking:ScreenPrint,11148,ART,525,7,Graduate ,3,,9:10 am - 12:25 pm,MW,Hewitt Union 1A,"Jan 23, 2017 - May 05, 2017",Lecture,Justin Anty  Mastrangelo,30
Grad Print:Letter Press/Photo,12801,ART,525,1,Graduate ,3,,9:35 am - 12:30 pm,TR,Hewitt Union 1A,"Jan 23, 2017 - May 05, 2017",Lecture,Kelly L  Roe,30
Graduate Ceramics,11151,ART,530,2,Graduate ,3,,9:10 am - 12:25 pm,MW,Hewitt Union 1B,"Jan 23, 2017 - May 05, 2017",Studio,Sara   Prigodich,30
Graduate Photography-Digital,11152,ART,540,3,Graduate ,3,,9:35 am - 12:30 pm,TR,Tyler Hall 219,"Jan 23, 2017 - May 05, 2017",Studio,Julieve   Jubin,30
Graduate Photography,12278,ART,540,4,Graduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 219,"Jan 23, 2017 - May 05, 2017",Lecture,Peter   Cardone,30
Graduate Photography:Experimen,11930,ART,540,5,Graduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 219,"Jan 23, 2017 - May 05, 2017",Studio,Julieve   Jubin,30
Graduate Sculpture,12886,ART,545,6,Graduate ,3,,2:20 pm - 5:15 pm,TR,Hewitt Union 7A,"Jan 23, 2017 - May 05, 2017",Studio,Benjamin R  Entner,30
Grad Creative Code Vis. Artist,11933,ART,548,7,Graduate ,3,,6:00 pm - 9:00 pm,MW,Lanigan Hall 36,"Jan 23, 2017 - May 05, 2017",Lecture,Cara B  Thompson,30
20th Century Art,11941,ART,553,1,Graduate ,3,,9:35 am - 10:55 am,TR,Mahar Hall 214,"Jan 23, 2017 - May 05, 2017",Lecture,Lisa A  Seppi,30
RP: Japanese Art,11575,ART,571,2,Graduate ,3,,3:00 pm - 4:20 pm,MW,Mahar Hall 214,"Jan 23, 2017 - May 05, 2017",Lecture,Lisa K  Langlois,30
RP: Contemp Art Issues,11943,ART,571,3,Graduate ,3,,12:45 pm - 2:05 pm,TR,Mahar Hall 217,"Jan 23, 2017 - May 05, 2017",Lecture,Lisa A  Seppi,30
GATP: Museum Issues,12868,ART,572,4,Graduate ,3,,2:20 pm - 3:40 pm,TR,Mahar Hall 204,"Jan 23, 2017 - May 05, 2017",Recitation or Discussion,Michael K.  Flanagan,30
Amer Sign Language II,10703,ASL,102,5,Undergraduate ,3,,5:00 pm - 6:20 pm,TR,Marano Campus Center 208,"Jan 23, 2017 - May 05, 2017",Lecture,Laura   Latray-Corey,30
Astronomy,10369,AST,100,6,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Shineman Center 178,"Jan 23, 2017 - May 05, 2017",Lecture,John   Zielinski,30
Astronomy,10370,AST,100,7,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 185,"Jan 23, 2017 - May 05, 2017",Lecture,Scott   Roby,30
Astronomy,10368,AST,100,1,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 122,"Jan 23, 2017 - May 05, 2017",Lecture,Scott   Roby,30
Astronomy,10371,AST,100,2,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Shineman Center 183,"Jan 23, 2017 - May 05, 2017",Lecture,Jessica L  Cook,30
Astronomy,10704,AST,100,3,Undergraduate ,3,,3:00 pm - 3:55 pm,MWF,Shineman Center 183,"Jan 23, 2017 - May 05, 2017",Lecture,Jessica L  Cook,30
Introductory Astronomy,10939,AST,100,4,Undergraduate ,3,,8:00 am - 9:20 am,TR,Shineman Center 172,"Jan 23, 2017 - May 05, 2017",Lecture,Kenneth Eric  Mauser,30
Astronomy,11277,AST,100,5,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 172,"Jan 23, 2017 - May 05, 2017",Lecture,Kenneth Eric  Mauser,30
Observational Astronomy,11832,AST,350,6,Undergraduate ,3,,7:00 pm - 10:00 pm,TR,Shineman Center 185,"Jan 23, 2017 - May 05, 2017",Lecture,Shashi M  Kanbur,30
Intro to Health Info Systems,11497,BHI,501,7,Graduate ,3,,TBA,TBA,"100% web, no face to face ","Jan 23, 2017 - May 05, 2017",Distance Learning,Ioana   Coman,30
Data Analytics,11847,BHI,509,1,Graduate ,3,,3:55 pm - 5:15 pm,TR,Shineman Center 448,"Jan 23, 2017 - May 05, 2017",Lecture,Isabelle   Bichindaritz,30
Data Analytics,11495,BHI,509,2,Graduate ,3,,TBA,TBA,"100% web, no face to face ","Jan 23, 2017 - May 05, 2017",Distance Learning,Isabelle   Bichindaritz,30
Seminar in BHI:Medical Imaging,12822,BHI,550,3,Graduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 202,"Jan 23, 2017 - May 05, 2017",Seminar,Ioana   Coman,30
General Biology,10319,BIO,101,4,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Shineman Center 170,"Jan 23, 2017 - May 05, 2017",Lecture,Pamela   Brannock,30
General Biology Lab,10320,BIO,101,5,Undergraduate ,3,,6:00 pm - 8:00 pm,T,Shineman Center 208,"Jan 23, 2017 - May 05, 2017",Laboratory,Pamela   Brannock,30
Biology Seminar,11269,BIO,110,6,Undergraduate ,3,,11:10 am - 12:05 pm,T,Park Hall 314,"Jan 23, 2017 - May 05, 2017",Seminar,Peter   Newell,30
Biology Seminar,11946,BIO,110,7,Undergraduate ,3,,2:20 pm - 3:15 pm,T,Shineman Center 192,"Jan 23, 2017 - May 05, 2017",Seminar,Sofia   Windstam,30
Molecular/Cellular Foundations,10589,BIO,120,1,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Shineman Center 175,"Jan 23, 2017 - May 05, 2017",Lecture,James A  MacKenzie,30
Molecular/Cellular Foundations,10950,BIO,120,2,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 175,"Jan 23, 2017 - May 05, 2017",Lecture,Poongodi   Geetha-Loganathan,30
Molecular/Cellular Foundations,12131,BIO,120,3,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Shineman Center 175,"Jan 23, 2017 - May 05, 2017",Lecture,Anthony L  Contento,30
Molecular/Cell Foundations Lab,10590,BIO,120,4,Undergraduate ,3,,1:50 pm - 4:50 pm,M,Shineman Center 204,"Jan 23, 2017 - May 05, 2017",Laboratory,Pamela   Brannock,30
Molecular/Cell Foundations Lab,10591,BIO,120,5,Undergraduate ,3,,5:30 pm - 8:30 pm,M,Shineman Center 204,"Jan 23, 2017 - May 05, 2017",Laboratory,Suresh   Nimmagadda,30
Molecular/Cell Foundations Lab,10794,BIO,120,6,Undergraduate ,3,,11:10 am - 2:10 pm,T,Shineman Center 204,"Jan 23, 2017 - May 05, 2017",Laboratory,Anthony L  Contento,30
Molecular/Cell Foundations Lab,10592,BIO,120,7,Undergraduate ,3,,2:20 pm - 5:20 pm,T,Shineman Center 204,"Jan 23, 2017 - May 05, 2017",Laboratory,Christopher H  Chandler,30
Molecular/Cell Foundations Lab,10593,BIO,120,1,Undergraduate ,3,,5:30 pm - 8:30 pm,T,Shineman Center 204,"Jan 23, 2017 - May 05, 2017",Laboratory,Anthony L  Contento,30
Molecular/Cell Foundations Lab,10594,BIO,120,2,Undergraduate ,3,,11:10 am - 2:10 pm,R,Shineman Center 204,"Jan 23, 2017 - May 05, 2017",Laboratory,Christopher H  Chandler,30
Molecular/Cellular Found Lab,10920,BIO,120,3,Undergraduate ,3,,2:20 pm - 5:20 pm,R,Shineman Center 204,"Jan 23, 2017 - May 05, 2017",Laboratory,Poongodi   Geetha-Loganathan,30
Molecular/Cell Foundations Lab,11270,BIO,120,4,Undergraduate ,3,,1:50 pm - 4:50 pm,W,Shineman Center 204,"Jan 23, 2017 - May 05, 2017",Laboratory,Suresh   Nimmagadda,30
Molecular/Cell Foundation Lab,11265,BIO,120,5,Undergraduate ,3,,5:30 pm - 8:30 pm,W,Shineman Center 204,"Jan 23, 2017 - May 05, 2017",Laboratory,Suresh   Nimmagadda,30
Human Biology,10933,BIO,203,6,Undergraduate ,3,,7:00 pm - 8:20 pm,MW,Shineman Center 122,"Jan 23, 2017 - May 05, 2017",Lecture,Cleane L  Medeiros,30
Understanding Evolution,10323,BIO,207,7,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Park Hall 315,"Jan 23, 2017 - May 05, 2017",Lecture,Michael J  McDonald,30
Diversity of Life,12660,BIO,220,1,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Shineman Center 175,"Jan 23, 2017 - May 05, 2017",Lecture,C. Eric  Hellquist,30
ConsEth.TreatofNonhumanPrimate,11234,BIO,303,2,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Lanigan Hall 104,"Jan 23, 2017 - May 05, 2017",Lecture,Kathleen A  Blake,30
Cellular Physiology,10843,BIO,309,3,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Shineman Center 183,"Jan 23, 2017 - May 05, 2017",Lecture,Anthony L  Contento,30
Cellular Physiology,12956,BIO,309,4,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 178,"Jan 23, 2017 - May 05, 2017",Lecture,Yulia   Artemenko,30
Microbiology,10666,BIO,310,5,Undergraduate ,3,,9:10 am - 10:05 am,MW,Shineman Center 172,"Jan 23, 2017 - May 05, 2017",Lecture,Sofia   Windstam,30
Microbiology Lab,10667,BIO,310,6,Undergraduate ,3,,1:50 pm - 4:50 pm,W,Shineman Center 212,"Jan 23, 2017 - May 05, 2017",Laboratory,Sofia   Windstam,30
Microbiology Lab,10949,BIO,310,7,Undergraduate ,3,,9:35 am - 12:35 pm,R,Shineman Center 212,"Jan 23, 2017 - May 05, 2017",Laboratory,Sofia   Windstam,30
Genetics,11267,BIO,315,1,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Shineman Center 174,"Jan 23, 2017 - May 05, 2017",Lecture,David A  Dunn,30
Laboratory in Genetics,11268,BIO,316,2,Undergraduate ,3,,2:20 pm - 5:20 pm,R,Shineman Center 208,"Jan 23, 2017 - May 05, 2017",Laboratory,David A  Dunn,30
Laboratory in Genetics,11266,BIO,316,3,Undergraduate ,3,,1:50 pm - 4:50 pm,W,Shineman Center 208,"Jan 23, 2017 - May 05, 2017",Laboratory,David A  Dunn,30
Introductory Ecology,10325,BIO,320,4,Undergraduate ,3,,11:30 am - 12:25 pm,MW,Marano Campus Center 211,"Jan 23, 2017 - May 05, 2017",Lecture,C. Eric  Hellquist,30
Introductory Ecology Lab,10595,BIO,320,5,Undergraduate ,3,,1:50 pm - 4:50 pm,M,Rice Creek 119,"Jan 23, 2017 - May 05, 2017",Laboratory,C. Eric  Hellquist,30
Introductory Ecology Lab,11224,BIO,320,6,Undergraduate ,3,,1:50 pm - 4:50 pm,W,Rice Creek 119,"Jan 23, 2017 - May 05, 2017",Laboratory,C. Eric  Hellquist,30
Microscopy/Imaging Techniques,12001,BIO,322,7,Undergraduate ,3,,5:30 pm - 6:25 pm,TR,Shineman Center 301,"Jan 23, 2017 - May 05, 2017",Lecture,Andrew   McElwain,30
Microscopy/Imaging Tech: Lab,12002,BIO,322,1,Undergraduate ,3,,6:35 pm - 8:05 pm,TR,Shineman Center 301,"Jan 23, 2017 - May 05, 2017",Laboratory,Andrew   McElwain,30
The Plant Kingdom,11051,BIO,340,2,Undergraduate ,3,,9:35 am - 12:00 pm,TR,Shineman Center 301,"Jan 23, 2017 - May 05, 2017",Lecture,Kamal I  Mohamed,30
Great Lakes Environ. Issues,12950,BIO,363,3,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Park Hall 211,"Jan 23, 2017 - May 05, 2017",Lecture,Richard C  Back,30
The Animal Kingdom,10956,BIO,370,4,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Park Hall 315,"Jan 23, 2017 - May 05, 2017",Lecture,Susan   Hammerly,30
The Animal Kingdom-LAB,10955,BIO,370,5,Undergraduate ,3,,1:50 pm - 4:50 pm,M,Shineman Center 305,"Jan 23, 2017 - May 05, 2017",Laboratory,Susan   Hammerly,30
The Animal Kingdom-Lab,12949,BIO,370,6,Undergraduate ,3,,5:30 pm - 8:30 pm,M,Shineman Center 305,"Jan 23, 2017 - May 05, 2017",Laboratory,Richard C  Back,30
Immunology,12656,BIO,381,7,Undergraduate ,3,,8:00 am - 9:20 am,TR,Shineman Center 178,"Jan 23, 2017 - May 05, 2017",Lecture,Peter   Newell,30
Evolution,10321,BIO,425,1,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Shineman Center 185,"Jan 23, 2017 - May 05, 2017",Lecture,Jennifer C  Olori,30
Evolution,10668,BIO,425,2,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 185,"Jan 23, 2017 - May 05, 2017",Lecture,Michael J  McDonald,30
Evolution,11604,BIO,425,3,Undergraduate ,3,,5:30 pm - 6:50 pm,MW,Shineman Center 176,"Jan 23, 2017 - May 05, 2017",Lecture,Jinyan   Guo,30
Evolution,10957,BIO,425,4,Undergraduate ,3,,5:30 pm - 6:50 pm,TR,Shineman Center 178,"Jan 23, 2017 - May 05, 2017",Lecture,Susan   Hammerly,30
Evolution,11271,BIO,425,5,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Shineman Center 178,"Jan 23, 2017 - May 05, 2017",Lecture,Michael J  McDonald,30
Evolution,13011,BIO,425,6,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Park Hall 211,"Jan 23, 2017 - May 05, 2017",Lecture,Susan   Hammerly,30
Intro to Bioinformatics,12658,BIO,457,7,Undergraduate ,3,,8:00 am - 9:20 am,TR,Shineman Center 448,"Jan 23, 2017 - May 05, 2017",Lecture,Pamela   Brannock,30
Parasitology,11948,BIO,474,1,Undergraduate ,3,,9:35 am - 10:55 am,TR,Park Hall 314,"Jan 23, 2017 - May 05, 2017",Lecture,Andrew   McElwain,30
Parasitology Lab,11947,BIO,474,2,Undergraduate ,3,,5:30 pm - 8:30 pm,M,Shineman Center 301,"Jan 23, 2017 - May 05, 2017",Laboratory,Andrew   McElwain,30
R:Applied Ecology,12661,BIO,492,3,Undergraduate ,3,,9:10 am - 12:10 pm,W,Rice Creek 119,"Jan 23, 2017 - May 05, 2017",Lecture,Michael   Schummer,30
R: Animal Ecology,11613,BIO,492,4,Undergraduate ,3,,1:50 pm - 4:50 pm,W,Rice Creek 121,"Jan 23, 2017 - May 05, 2017",Lecture,Maria   Sagot,30
R:Developmental Biology,11600,BIO,492,5,Undergraduate ,3,,2:20 pm - 5:20 pm,T,Shineman Center 348,"Jan 23, 2017 - May 05, 2017",Lecture,Poongodi   Geetha-Loganathan,30
