Coursename,CRN,Department,CourseID,Section,Level,Credits,Prerequisites,timeslot,Day,Location,Term,Roomtype,Instructor,Capacity
Intro Video Production,14195,BRC,235,3,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Lanigan Hall 20,Spring2016,Lecture,Marybeth   Longo,30
Intro Video Production,17189,BRC,235,4,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Lanigan Hall 20,Spring2016,Lecture,Jordan M  Kligerman,30
Broadcasting and Cable,18884,BRC,300,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Frank   Messere,30
Media Economics,17075,BRC,301,6,Undergraduate ,3,,6:10 pm - 8:55 pm,M,Lanigan Hall 102A,Spring2016,Lecture,Peter E.  Hunn,30
Media Economics,17974,BRC,301,7,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Mahar Hall 214,Spring2016,Lecture,Jason   Zenor,30
Media Economics,19715,BRC,301,1,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Jason   Zenor,30
Sound for TV and Film,19029,BRC,308,2,Undergraduate ,3,,9:35 am - 10:55 am,TR,Lanigan Hall 20,Spring2016,Lecture,Jeffrey N  Bradbury,30
Sound for Televison & Film II,20005,BRC,309,3,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Hewitt Union 213D,Spring2016,Lecture,Jeffrey N  Bradbury,30
Mass Media and the Law,11408,BRC,319,4,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Mahar Hall 214,Spring2016,Lecture,Jason   Zenor,30
Mass Media and the Law,15248,BRC,319,5,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Lanigan Hall 107A,Spring2016,Lecture,Jason   Zenor,30
Mass Media and the Law,16057,BRC,319,6,Undergraduate ,3,,6:00 pm - 7:20 pm,TR,Rich Hall 223,Spring2016,Lecture,Jason Raymond  Denny,30
"Programs, Programming &Effects",11409,BRC,320,7,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Mahar Hall 208,Spring2016,Lecture,David L  Moody,30
"Programs, Programming &Effects",18853,BRC,320,1,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Jason Matthew  Becker,30
Broadcast Sales,11411,BRC,321,2,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Mahar Hall 208,Spring2016,Lecture,David L  Moody,30
Broadcast Sales,18880,BRC,321,3,Undergraduate ,3,,6:00 pm - 8:45 pm,T,Mahar Hall 111,Spring2016,Lecture,David L  Moody,30
Broadcast Sales,17084,BRC,321,4,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Jason Matthew  Becker,30
Media Copywriting,11413,BRC,328,5,Undergraduate ,3,,4:35 pm - 5:55 pm,MW,Mahar Hall 211,Spring2016,Lecture,Timan Harris  Nekritz,30
Broadcast News Reporting,11414,BRC,329,6,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Lanigan Hall 20,Spring2016,Lecture,Michael J  Riecke,30
Broadcast News Reporting Lab,14198,BRC,329,7,Undergraduate ,3,,1:50 pm - 2:45 pm,W,Lanigan Hall 20,Spring2016,Laboratory,Michael J  Riecke,30
Acting for the Camera,19983,BRC,335,1,Undergraduate ,3,,9:35 am - 10:55 am,TR,Lanigan Hall STDB,Spring2016,Studio,Joan H  Willard,30
Acting for the Camera,19984,BRC,335,2,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Lanigan Hall STDB,Spring2016,Studio,Joan H  Willard,30
Sports Broadcasting,20006,BRC,345,3,Undergraduate ,3,,6:10 pm - 8:55 pm,M,Lanigan Hall 20,Spring2016,Lecture,James R  Lerch,30
"Chldrn,Womn&Minori Media",11415,BRC,350,4,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Mahar Hall 220,Spring2016,Lecture,Jennifer   Fogel,30
Social Networks and the Web,17964,BRC,421,5,Undergraduate ,3,,3:00 pm - 4:20 pm,W,Lanigan Hall 107,Spring2016,Lecture,Ulises A  Mejias,30
Scriptwriting for Television,17180,BRC,428,6,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Marano Campus Center 202,Spring2016,Activity,Jordan M  Kligerman,30
BroadcastNewsProcess&Producing,11419,BRC,429,7,Undergraduate ,3,,1:50 pm - 2:45 pm,M,Lanigan Hall 20,Spring2016,Lecture,Michael J  Riecke,30
BroadcastNewsProcess&Producing,11420,BRC,429,1,Undergraduate ,3,,12:40 pm - 4:40 pm,F,Lanigan Hall 20,Spring2016,Laboratory,Michael J  Riecke,30
Advanced TV Production,17958,BRC,445,2,Undergraduate ,3,,6:00 pm - 8:45 pm,T,Lanigan Hall 20,Spring2016,Lecture,Jordan M  Kligerman,30
Advanced TV Production-Lab,18867,BRC,445,3,Undergraduate ,3,,11:30 am - 12:25 pm,W,Lanigan Hall 20,Spring2016,Laboratory,Jordan M  Kligerman,30
Electron Field Prod&Video,15810,BRC,455,4,Undergraduate ,3,,3:00 pm - 5:45 pm,W,Park Hall 102,Spring2016,Lecture,Marybeth   Longo,30
Teaching Mathematics,19915,CED,330,5,Undergraduate ,3,,12:45 pm - 2:05 pm,MW,Sheldon Hall 328,Spring2016,Lecture,Jean E  Hallagan,30
Teaching Mathematics,10396,CED,330,6,Undergraduate ,3,,2:20 pm - 3:40 pm,MW,Sheldon Hall 328,Spring2016,Lecture,Jean E  Hallagan,30
Teaching Mathematics,10397,CED,330,7,Undergraduate ,3,,4:30 pm - 7:30 pm,W,Sheldon Hall 328,Spring2016,Lecture,Jean E  Hallagan,30
Teaching Mathematics,17882,CED,330,1,Undergraduate ,3,,9:35 am - 10:55 am,TR,Sheldon Hall 337,Spring2016,Lecture,Michael Joseph  Difabio,30
Teaching Science & Technology,18785,CED,340,2,Undergraduate ,3,,4:30 pm - 7:30 pm,R,Hewitt Union 228C,Spring2016,Lecture,Eric   Olson,30
Teaching Science & Technology,13970,CED,340,3,Undergraduate ,3,,9:35 am - 10:55 am,MW,Hewitt Union 228C,Spring2016,Lecture,Eric   Olson,30
Teaching Science & Technology,19933,CED,340,4,Undergraduate ,3,,11:10 am - 12:30 pm,MW,Hewitt Union 228C,Spring2016,Lecture,Eric   Olson,30
Teaching Social Studies,18789,CED,350,5,Undergraduate ,3,,4:30 pm - 7:30 pm,W,Sheldon Hall 332,Spring2016,Lecture,Ritu   Radhakrishnan,30
Teaching Social Studies,19935,CED,350,6,Undergraduate ,3,,4:30 pm - 7:30 pm,T,Sheldon Hall 328,Spring2016,Lecture,Robyn Lynn  Proud,30
Field Placement III,10348,CED,393,7,Undergraduate ,3,,TBA,TBA,Off Campus ,Spring2016,Student Teaching,Lisa   Zaspel,30
Integrated Childhood Methods,10347,CED,394,1,Undergraduate ,3,,8:00 am - 5:00 pm,TR,Phoenix Center 117,Spring2016,Recitation or Discussion,Lisa   Zaspel,30
Survey of Chemistry,10935,CHE,101,2,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Shineman Center 122,Spring2016,Lecture,Francis Philip  Pappalardo,30
Survey of Chemistry-Lab,10953,CHE,101,3,Undergraduate ,3,,1:50 pm - 3:50 pm,M,Shineman Center 103,Spring2016,Laboratory,Christopher   Pitts,30
General Chemistry,12788,CHE,111,4,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Shineman Center 122,Spring2016,Lecture,Jeffery A.  Schneider,30
Laboratory (for Che 111),12789,CHE,113,5,Undergraduate ,3,,3:55 pm - 6:50 pm,R,Shineman Center 103,Spring2016,Laboratory,Andrenna Christina  Sykes,30
Laboratory (for Che 111),12790,CHE,113,6,Undergraduate ,3,,12:45 pm - 3:40 pm,R,Shineman Center 103,Spring2016,Laboratory,Andrenna Christina  Sykes,30
Laboratory (for Che 111),12791,CHE,113,7,Undergraduate ,3,,5:30 pm - 8:25 pm,W,Shineman Center 103,Spring2016,Laboratory,Andrenna Christina  Sykes,30
Chemistry & Public Concern,10922,CHE,209,1,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Park Hall 315,Spring2016,Lecture,Timothy F  Braun,30
General Chem II,10943,CHE,212,2,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Park Hall 315,Spring2016,Lecture,Stephanie   Rugg,30
General Chem II,10944,CHE,212,3,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 122,Spring2016,Lecture,Jeffery A.  Schneider,30
Laboratory (for Che 212),12529,CHE,214,4,Undergraduate ,3,,1:50 pm - 4:45 pm,M,Shineman Center 106,Spring2016,Laboratory,Abdulkhaliq A  Alawaed,30
Laboratory (for Che 212),12530,CHE,214,5,Undergraduate ,3,,1:50 pm - 4:45 pm,M,Shineman Center 104,Spring2016,Laboratory,Kathryn A  Piazza,30
Laboratory (for Che 212),10924,CHE,214,6,Undergraduate ,3,,11:10 am - 2:05 pm,T,Shineman Center 104,Spring2016,Laboratory,Kathryn A  Piazza,30
Laboratory (for Che 212),14048,CHE,214,7,Undergraduate ,3,,11:10 am - 2:05 pm,T,Shineman Center 106,Spring2016,Laboratory,James Anthony  Calvert,30
Laboratory (for Che 212),10948,CHE,214,1,Undergraduate ,3,,2:20 pm - 5:15 pm,T,Shineman Center 104,Spring2016,Laboratory,Geoffrey   Peterson,30
Laboratory (for Che 212),10949,CHE,214,2,Undergraduate ,3,,2:20 pm - 5:15 pm,T,Shineman Center 106,Spring2016,Laboratory,James Anthony  Calvert,30
Laboratory (for Che 212),10961,CHE,214,3,Undergraduate ,3,,1:50 pm - 4:45 pm,W,Shineman Center 106,Spring2016,Laboratory,Kathryn A  Piazza,30
Laboratory (for Che 212),10960,CHE,214,4,Undergraduate ,3,,1:50 pm - 4:45 pm,W,Shineman Center 104,Spring2016,Laboratory,Zachary N  Kuvent,30
Laboratory (for Che 212),10958,CHE,214,5,Undergraduate ,3,,11:10 am - 2:05 pm,R,Shineman Center 106,Spring2016,Laboratory,Zachary N  Kuvent,30
Laboratory (for Che 212),10955,CHE,214,6,Undergraduate ,3,,2:20 pm - 5:15 pm,R,Shineman Center 104,Spring2016,Laboratory,Christopher   Pitts,30
Laboratory (for Che 212),12528,CHE,214,7,Undergraduate ,3,,2:20 pm - 5:15 pm,R,Shineman Center 106,Spring2016,Laboratory,Zachary N  Kuvent,30
Laboratory (for Che 212),16815,CHE,214,1,Undergraduate ,3,,11:10 am - 2:05 pm,R,Shineman Center 104,Spring2016,Laboratory,William H  Schwab,30
Laboratory (for Che 212),19650,CHE,214,2,Undergraduate ,3,,8:00 am - 10:55 am,T,Shineman Center 106,Spring2016,Laboratory,James Anthony  Calvert,30
Laboratory (for Che 212),17668,CHE,214,3,Undergraduate ,3,,8:00 am - 10:55 am,R,Shineman Center 104,Spring2016,Laboratory,Christopher   Pitts,30
Environmental Science,19110,CHE,300,4,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Shineman Center 122,Spring2016,Lecture,Webe   Kadima,30
Environmental Science,14779,CHE,300,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Jeffery A.  Schneider,30
Criminalistic Chemistry,10923,CHE,305,6,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Shineman Center 172,Spring2016,Lecture,Shokouh H  Haddadi,30
Analytical Chemistry,15939,CHE,322,7,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 176,Spring2016,Lecture,Shokouh H  Haddadi,30
Analytical Chemistry-Lab,15935,CHE,322,1,Undergraduate ,3,,12:45 pm - 4:45 pm,T,Shineman Center 205,Spring2016,Laboratory,Shokouh H  Haddadi,30
Analytical Chemistry-Lab,18766,CHE,322,2,Undergraduate ,3,,3:00 pm - 7:00 pm,R,Shineman Center 205,Spring2016,Laboratory,Robert S  Morse,30
Organic Chemistry,18758,CHE,331,3,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 175,Spring2016,Lecture,Stephanie   Rugg,30
Organic Chemistry II,18761,CHE,332,4,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Park Hall 315,Spring2016,Lecture,Fehmi   Damkaci,30
Organic Chemistry-Lab,18768,CHE,332,5,Undergraduate ,3,,1:50 pm - 4:45 pm,M,Shineman Center 101,Spring2016,Laboratory,Fehmi   Damkaci,30
Organic Chemistry-Lab,18770,CHE,332,6,Undergraduate ,3,,8:00 am - 10:55 am,T,Shineman Center 101,Spring2016,Laboratory,Fehmi   Damkaci,30
Organic Chemistry-Lab,18771,CHE,332,7,Undergraduate ,3,,2:20 pm - 5:15 pm,T,Shineman Center 101,Spring2016,Laboratory,Fehmi   Damkaci,30
Organic Chemistry-Lab,18773,CHE,332,1,Undergraduate ,3,,1:50 pm - 4:45 pm,W,Shineman Center 101,Spring2016,Laboratory,Fehmi   Damkaci,30
Organic Chemistry-Lab,18774,CHE,332,2,Undergraduate ,3,,5:30 pm - 8:30 pm,M,Shineman Center 101,Spring2016,Laboratory,Fehmi   Damkaci,30
Organic Chemistry-Lab,18775,CHE,332,3,Undergraduate ,3,,8:00 am - 10:55 am,R,Shineman Center 101,Spring2016,Laboratory,Fehmi   Damkaci,30
Organic Chemistry-Lab,18777,CHE,332,4,Undergraduate ,3,,11:10 am - 2:05 pm,T,Shineman Center 101,Spring2016,Laboratory,Fehmi   Damkaci,30
Organic Chemistry II,20110,CHE,332,5,Undergraduate ,3,,5:30 pm - 8:30 pm,W,Shineman Center 101,Spring2016,Laboratory,Fehmi   Damkaci,30
Physical Chemistry II,10945,CHE,342,6,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Shineman Center 174,Spring2016,Lecture,Jeffery A.  Schneider,30
Introductory Biochemistry,10925,CHE,360,7,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 175,Spring2016,Lecture,Webe   Kadima,30
Introductory Biochemistry-Lab,10952,CHE,360,1,Undergraduate ,3,,1:50 pm - 4:45 pm,W,Shineman Center 314,Spring2016,Laboratory,Webe   Kadima,30
Introductory Biochemistry-Lab,10956,CHE,360,2,Undergraduate ,3,,2:20 pm - 5:15 pm,R,Shineman Center 314,Spring2016,Laboratory,Lyndon Sebastian  Flynn-Roach,30
Introductory BiochemistryLab,18098,CHE,360,3,Undergraduate ,3,,11:10 am - 2:05 pm,R,Shineman Center 314,Spring2016,Laboratory,Lyndon Sebastian  Flynn-Roach,30
Introductory Biochemistry Lab,19183,CHE,360,4,Undergraduate ,3,,8:00 am - 10:55 am,R,Shineman Center 314,Spring2016,Laboratory,Lyndon Sebastian  Flynn-Roach,30
T:Bioanalytical Chemistry,19651,CHE,401,5,Undergraduate ,3,,5:30 pm - 6:50 pm,TR,Shineman Center 185,Spring2016,Lecture,Webe   Kadima,30
Forensic Science,10921,CHE,405,6,Undergraduate ,3,,1:50 pm - 5:05 pm,W,Shineman Center 103,Spring2016,Lecture,Shokouh H  Haddadi,30
Instrumental Analysis,10929,CHE,425,7,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Shineman Center 150,Spring2016,Lecture,Vadoud H  Niri,30
Instrumental Analysis Lab,14049,CHE,425,1,Undergraduate ,3,,12:40 pm - 4:40 pm,W,Shineman Center 203,Spring2016,Laboratory,Vadoud H  Niri,30
Instrumental Analysis Lab,19175,CHE,425,2,Undergraduate ,3,,12:40 pm - 4:40 pm,M,Shineman Center 203,Spring2016,Laboratory,Vadoud H  Niri,30
Adv. Organic Chemistry Lab,10938,CHE,434,3,Undergraduate ,3,,2:20 pm - 5:15 pm,R,Shineman Center 101,Spring2016,Laboratory,Stephanie   Rugg,30
Medicinal Chemistry,19648,CHE,455,4,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Fehmi   Damkaci,30
Crystallography,19646,CHE,458,5,Undergraduate ,3,,8:00 am - 8:55 am,MWF,Shineman Center 176,Spring2016,Lecture,Casey C  Raymond,30
Biochemistry II,10914,CHE,462,6,Undergraduate ,3,,5:30 pm - 6:50 pm,TR,Shineman Center 174,Spring2016,Lecture,Kestutis G  Bendinskas,30
Biochemistry-Lab,12537,CHE,462,7,Undergraduate ,3,,1:50 pm - 4:45 pm,M,Shineman Center 314,Spring2016,Laboratory,Kestutis G  Bendinskas,30
Biochemistry Lab,16214,CHE,462,1,Undergraduate ,3,,5:30 pm - 8:25 pm,M,Shineman Center 314,Spring2016,Laboratory,Kestutis G  Bendinskas,30
T:Bioanalytical Chemistry,19652,CHE,501,2,Graduate ,3,,5:30 pm - 6:50 pm,TR,Shineman Center 185,Spring2016,Lecture,Webe   Kadima,30
Medicinal Chemistry,19649,CHE,555,3,"Undergraduate, Graduate ",3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Fehmi   Damkaci,30
Crystallography,19647,CHE,558,4,Graduate ,3,,8:00 am - 8:55 am,MWF,Shineman Center 176,Spring2016,Lecture,Casey C  Raymond,30
Advanced Biochemistry,10915,CHE,562,5,Graduate ,3,,5:30 pm - 6:50 pm,TR,Shineman Center 174,Spring2016,Lecture,Kestutis G  Bendinskas,30
Advanced Biochemistry-Lab,12542,CHE,562,6,Graduate ,3,,5:30 pm - 8:25 pm,M,Shineman Center 314,Spring2016,Laboratory,Kestutis G  Bendinskas,30
Continuing Elementary Chinese,11176,CHI,102,7,Undergraduate ,3,,5:00 pm - 6:20 pm,MW,Marano Campus Center 256,Spring2016,Lecture,Ching Hung  Hsiao,30
Arts and Ideas,14756,CMA,100,1,Undergraduate ,3,,3:00 pm - 3:55 pm,W,Mahar Hall 217,Spring2016,Lecture,Sally   Rock-Blake,30
Experiencing Arts and Ideas,17087,CMA,300,2,Undergraduate ,3,,4:10 pm - 5:05 pm,W,Mahar Hall 217,Spring2016,Lecture,Sally   Rock-Blake,30
CE: Start-ups:Branding/Design,19057,CMA,495,3,Undergraduate ,3,,1:50 pm - 4:50 pm,F,Lanigan Hall 36,Spring2016,Lecture,Denise M  DiRienzo,30
Intro to Cognitive Science,15926,COG,166,4,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Mahar Hall 214,Spring2016,Lecture,Leigh   Bacher,30
Programming & Problem Solving,16952,COG,212,5,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 444,Spring2016,Lecture,Craig   Graci,30
Programming/Problem Solvinglab,17735,COG,212,6,Undergraduate ,3,,8:00 am - 8:55 am,W,Shineman Center 436,Spring2016,Laboratory,Craig   Graci,30
"Brains, Minds, & Consciousness",10695,COG,266,7,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Marano Campus Center 306,Spring2016,Lecture,David   Vampola,30
Cognitive Musicology,19675,COG,316,1,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 444,Spring2016,Lecture,Craig   Graci,30
GenerativeProcess&AbstractMach,18987,COG,356,2,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Shineman Center 176,Spring2016,Lecture,Craig   Graci,30
Computer Models ofLangRep&Proc,13507,COG,376,3,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Shineman Center 444,Spring2016,Lecture,David   Vampola,30
Foundations Of Communication,17957,COM,100,4,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Lanigan Hall 105,Spring2016,Lecture,Christine M  Hirsch,30
Foundations Of Communication,18218,COM,100,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Denise   Casey,30
Foundations Of Communication,20003,COM,100,6,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Denise   Casey,30
Critical Thinking/Public Speak,11426,COM,210,7,Undergraduate ,3,,4:35 pm - 5:55 pm,MW,Mahar Hall 122,Spring2016,Lecture,Penny S  Morley,30
Critical Thinking/Public Speak,16984,COM,210,1,Undergraduate ,3,,6:10 pm - 7:40 pm,MW,Mahar Hall 122,Spring2016,Lecture,Penny S  Morley,30
Critical Thinking/Public Speak,20176,COM,210,2,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Sheldon Hall 326,Spring2016,Lecture,Gabor   Hardy,30
Critical Thinking/Public Speak,17078,COM,210,3,Undergraduate ,3,,8:00 am - 9:20 am,TR,Lanigan Hall 106A,Spring2016,Lecture,Thomas   Downs,30
Critical Thinking/Public Speak,18868,COM,210,4,Undergraduate ,3,,6:00 pm - 8:45 pm,R,Lanigan Hall 106A,Spring2016,Lecture,Michael J  Masucci,30
Critical Thinking/Public Speak,18861,COM,210,5,Undergraduate ,3,,8:00 am - 9:20 am,TR,Lanigan Hall 102A,Spring2016,Lecture,Jill M  Ennis,30
Critical Thinking/Public Speak,16985,COM,210,6,Undergraduate ,3,,6:15 pm - 9:00 pm,T,Lanigan Hall 106A,Spring2016,Lecture,Michael J  Masucci,30
Strategic Communication in Bus,17070,COM,211,7,Undergraduate ,3,,3:00 pm - 4:25 pm,MW,Park Hall 313,Spring2016,Seminar,Anastasia   Gagas,30
Strategic Communication in Bus,17962,COM,211,1,Undergraduate ,3,,4:35 pm - 5:55 pm,MW,Park Hall 313,Spring2016,Seminar,Anastasia   Gagas,30
Strategic Communication in Bus,17959,COM,211,2,Undergraduate ,3,,6:00 pm - 8:45 pm,T,Marano Campus Center 142,Spring2016,Seminar,Theodore M.  Emmanuel,30
Strategic Communication in Bus,18881,COM,211,3,Undergraduate ,3,,6:10 pm - 8:55 pm,M,Marano Campus Center 206,Spring2016,Seminar,Mallory L  Bower,30
Strategic Communication in Bus,19209,COM,211,4,Undergraduate ,3,,6:00 pm - 8:45 pm,T,Mahar Hall 104,Spring2016,Seminar,Anna   Ziegler,30
Strategic Communication in Bus,17960,COM,211,5,Undergraduate ,3,,6:10 pm - 8:55 pm,M,Mahar Hall 119,Spring2016,Seminar,Michael Charles  Backus,30
Strategic Communication in Bus,17973,COM,211,6,Undergraduate ,3,,6:00 pm - 7:20 pm,TR,Mahar Hall 106,Spring2016,Seminar,Judith Ann  Roberts,30
Strategic Communication in Bus,17951,COM,211,7,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Sheldon Hall 337,Spring2016,Seminar,Sarah Ann  Bozek,30
Strategic Communication in Bus,17961,COM,211,1,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Mahar Hall 117,Spring2016,Seminar,James   Wyckoff,30
Strategic Communication in Bus,20175,COM,211,2,Undergraduate ,3,,8:00 am - 9:20 am,TR,Mahar Hall 106,Spring2016,Seminar,James   Wyckoff,30
Strategic Communication in Bus,19229,COM,211,3,Undergraduate ,3,,7:35 pm - 8:55 pm,TR,Mahar Hall 106,Spring2016,Seminar,Judith Ann  Roberts,30
Strategic Communication in Bus,17952,COM,211,4,Undergraduate ,3,,5:00 pm - 7:40 pm,W,Marano Campus Center 142,Spring2016,Seminar,Christopher Lawrence  Hockey,30
Strategic Communication in Bus,18366,COM,211,5,Undergraduate ,3,,6:10 pm - 7:40 pm,MW,Mahar Hall 107,Spring2016,Seminar,Gabor   Hardy,30
Strategic Communication in Bus,19987,COM,211,6,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Leila   Karkia,30
Interpersonal Communication,17963,COM,212,7,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Mahar Hall 111,Spring2016,Lecture,Stephanie   Wideman,30
Interpersonal Communication,11571,COM,212,,Undergraduate ,3,,4:35 pm - 5:55 pm,MW,Mahar Hall 111,Spring2016,Lecture,Stephanie   Wideman,30
Interpersonal Communication,15804,COM,212,1,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 107A,Spring2016,Lecture,Tiffany   Bell,30
Interpersonal Communication,19213,COM,212,2,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Lanigan Hall 106A,Spring2016,Lecture,Tiffany   Bell,30
Survey Of Public Relations,11439,COM,215,3,Undergraduate ,3,,4:35 pm - 5:55 pm,MW,Lanigan Hall 102A,Spring2016,Lecture,Kelly   Gaggin,30
Survey Of Public Relations,11440,COM,215,4,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 211,Spring2016,Lecture,Linda   Daley,30
Group Interaction & Discussion,14802,COM,240,5,Undergraduate ,3,,9:35 am - 10:55 am,TR,Lanigan Hall 102A,Spring2016,Lecture,Jill M  Ennis,30
Communication Theories,15806,COM,301,6,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Lanigan Hall 106A,Spring2016,Lecture,Tiffany   Bell,30
Communication Theories,18882,COM,301,7,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Lanigan Hall 102A,Spring2016,Lecture,Stephanie   Wideman,30
Message Criticism,14203,COM,302,1,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Mahar Hall 102,Spring2016,Lecture,John K  Smith,30
Message Criticism,18863,COM,302,2,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Steven M  Granelli,30
Message Criticism,19211,COM,302,3,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Steven M  Granelli,30
Qualitative Research Methods,18883,COM,303,4,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Mahar Hall 202,Spring2016,Lecture,Jenny   Rosenberg,30
Qualitative Research Methods,19717,COM,303,5,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Mahar Hall 204,Spring2016,Lecture,Jenny   Rosenberg,30
PublicRelationsWriting&MassMed,18096,COM,313,6,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Marano Campus Center 202,Spring2016,Lecture,Linda   Daley,30
PublicRelationsWriting&MassMed,17077,COM,313,7,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 202,Spring2016,Lecture,Sarah Ann  Bozek,30
Crisis Communication,19718,COM,314,1,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Mahar Hall 208,Spring2016,Lecture,Taejin   Jung,30
Design & Layout For Media,16831,COM,315,2,Undergraduate ,3,,9:35 am - 10:55 am,TR,Mahar Hall 211,Spring2016,Lecture,Woomi   Shim,30
Design & Layout For Media,16832,COM,315,3,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Mahar Hall 211,Spring2016,Lecture,Woomi   Shim,30
Public Relations Research,11448,COM,317,4,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 206,Spring2016,Lecture,Linda   Daley,30
Public Relations Research,20016,COM,317,5,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 206,Spring2016,Lecture,Linda   Daley,30
Female-Male Communication,18873,COM,322,6,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Lanigan Hall 102A,Spring2016,Lecture,Jessica K  Reeher,30
Argumentation & Debate,15807,COM,350,7,Undergraduate ,3,,9:35 am - 10:55 am,TR,Lanigan Hall 106A,Spring2016,Lecture,Thomas   Downs,30
Argumentation & Debate,18859,COM,350,1,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Marano Campus Center 211,Spring2016,Lecture,Stephanie   Wideman,30
Persuasion,14807,COM,360,2,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Mahar Hall 102,Spring2016,Lecture,John K  Smith,30
Persuasion,16830,COM,360,3,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Mahar Hall 102,Spring2016,Lecture,John K  Smith,30
Organizational Communication,18865,COM,365,4,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Lanigan Hall 107A,Spring2016,Lecture,Jennifer   Knapp,30
Persuasion & Social Movements,19719,COM,370,5,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Lanigan Hall 102A,Spring2016,Lecture,Jessica K  Reeher,30
Rhetoric of Film,19721,COM,375,6,Undergraduate ,3,,11:30 am - 12:25 pm,MW,Lanigan Hall 102A,Spring2016,Seminar,Jessica K  Reeher,30
